user_id,Arabic,English,French,German,Italian,Russian,Spanish,Turkish,other
8097,0,4,0,0,0,0,0,0,0
8099,0,3,0,2,0,0,0,5,0
8102,0,5,0,1,0,0,0,5,5
8103,0,3,2,0,0,0,0,5,0
8104,0,3,0,0,0,0,0,5,0
8106,0,3,0,0,0,0,0,5,0
8107,0,3,1,1,0,0,0,0,0
8108,0,3,0,0,0,0,0,5,0
8109,0,4,0,2,0,0,0,5,0
8111,0,3,0,0,0,0,0,5,0
8114,0,4,1,0,0,0,0,0,0
8117,0,3,0,0,0,0,0,5,0
8119,0,3,0,0,0,0,0,5,0
8120,0,4,0,0,0,0,0,5,0
8121,0,4,0,0,0,0,0,5,0
8124,0,3,0,0,0,0,0,0,0
8129,0,1,1,0,0,0,0,0,0
8135,0,2,0,0,0,0,0,5,0
8136,0,4,0,0,0,0,0,5,0
8137,0,4,0,0,0,0,2,5,0
8138,0,3,0,2,0,0,0,5,0
8139,0,1,0,0,0,0,0,0,0
8140,0,4,0,0,0,0,0,5,0
8141,0,4,0,0,0,0,0,1,0
8144,0,4,0,1,0,0,0,5,0
8145,0,4,0,1,0,0,0,5,0
8147,0,1,0,0,0,0,0,0,0
8149,0,5,0,2,0,0,0,5,0
8150,0,4,0,1,0,0,0,5,0
8155,0,4,0,0,0,0,0,5,0
8156,0,5,0,0,0,1,0,5,0
8159,0,3,0,0,0,0,0,0,0
8160,0,3,0,0,0,0,0,5,0
8161,0,3,0,0,0,0,0,5,0
8162,0,3,0,0,0,0,2,5,0
8163,0,3,0,0,0,0,0,5,0
8165,0,3,0,0,0,1,1,5,1
8166,0,4,0,0,1,0,0,5,0
8167,0,3,0,1,0,0,1,5,0
8169,0,3,0,0,0,0,0,5,0
8170,0,3,0,0,0,0,0,5,0
8171,0,4,0,2,0,0,0,5,1
8173,0,3,0,0,0,0,0,5,0
8174,0,4,0,0,0,0,0,0,0
8179,0,5,0,0,0,0,0,0,0
8180,0,4,0,2,1,0,0,5,0
8183,0,3,0,0,0,1,0,0,1
8184,0,3,0,1,0,0,0,5,0
8186,0,1,0,0,0,0,0,5,0
8188,0,3,0,1,0,0,0,5,0
8189,0,3,0,0,0,0,0,5,0
8190,0,5,2,0,0,0,0,5,0
8191,0,3,0,0,0,0,0,5,0
8194,0,3,0,0,0,0,0,0,0
8195,0,3,0,0,0,0,0,5,0
8196,0,5,0,0,0,0,0,5,0
8197,0,3,0,1,0,0,0,5,0
8198,0,1,0,0,0,0,0,0,0
8199,0,3,0,0,0,0,0,0,0
8201,0,5,0,0,0,1,0,5,0
8202,0,1,0,0,0,0,0,1,1
8203,0,4,2,0,1,0,0,5,0
8206,0,4,1,1,0,0,0,0,0
8207,0,4,0,1,1,0,0,5,0
8209,0,4,0,2,0,1,0,5,0
8210,0,4,0,0,0,0,0,5,3
8211,0,3,0,0,0,0,2,5,2
8212,0,3,0,0,0,0,0,5,0
8214,0,4,0,0,1,0,0,5,0
8215,0,3,0,0,1,0,1,5,0
8219,0,4,0,0,0,0,0,5,0
8221,0,1,0,0,0,0,0,1,0
8222,0,5,0,0,0,0,0,3,5
8223,0,4,0,0,0,0,0,5,0
8225,0,4,0,1,0,0,0,5,0
8226,0,3,1,0,0,0,1,0,0
8227,0,1,0,1,0,0,0,5,0
8228,0,4,0,0,0,0,0,5,0
8229,0,3,0,1,0,0,0,5,0
8231,0,4,0,1,0,0,0,5,0
8233,0,1,0,0,0,0,0,1,0
8234,0,3,0,0,0,0,0,0,0
8235,0,3,0,0,0,0,1,5,0
8237,0,3,0,1,0,0,0,5,0
8239,0,4,0,1,0,0,0,5,1
8241,0,4,0,0,0,0,1,5,0
8242,0,5,0,1,0,0,0,5,5
8243,0,5,0,0,0,0,0,5,0
8244,0,4,0,0,0,0,0,5,2
8245,0,3,0,0,0,0,0,5,0
8248,0,3,2,0,0,0,0,5,0
8250,0,3,1,0,0,0,0,5,0
8252,0,3,0,2,0,0,0,5,0
8254,0,4,2,0,1,0,0,5,0
8256,0,1,0,0,0,0,0,1,0
8257,0,4,0,0,0,0,0,5,0
8258,0,4,0,0,0,0,0,5,0
8260,0,4,0,0,0,0,1,5,0
8264,0,3,0,0,0,0,0,0,1
8265,0,4,0,2,0,0,0,5,0
8266,0,4,0,1,0,0,0,5,0
8267,0,4,0,4,0,0,0,5,0
8268,0,4,0,0,0,0,0,0,0
8269,0,3,0,0,0,0,0,0,1
8272,0,5,0,1,0,0,0,5,0
8273,0,3,0,0,0,0,0,5,0
8274,0,4,0,1,0,0,0,0,0
8275,0,1,0,0,0,0,0,0,0
8276,0,4,0,0,0,0,0,5,0
8277,0,4,0,0,0,0,0,5,0
8278,0,4,0,0,0,0,0,5,0
8279,0,3,0,0,0,0,2,5,0
8283,0,1,0,0,0,0,0,0,0
8284,0,4,0,0,0,0,0,5,1
8285,0,4,0,0,0,0,0,5,0
8286,0,3,0,1,0,0,0,5,0
8287,0,1,0,0,0,0,0,0,0
8289,0,3,0,2,0,0,0,5,0
8290,0,4,0,1,0,0,0,0,0
8291,0,4,0,0,0,0,0,5,0
8292,0,3,0,0,0,0,0,5,0
8293,0,4,0,1,0,0,0,0,0
8294,0,1,0,1,0,0,0,1,0
8295,0,3,0,0,0,0,0,5,0
8296,0,5,0,0,0,0,0,5,0
8297,0,4,0,0,0,0,0,0,0
8298,0,4,0,0,0,0,0,0,0
8299,0,4,0,0,0,0,0,5,0
8300,0,4,0,0,0,0,0,0,0
8301,0,4,0,0,0,0,1,5,0
8304,0,4,1,0,0,0,0,5,0
8305,0,3,0,0,0,0,0,0,0
8306,0,4,1,0,0,0,0,0,0
8307,0,3,0,0,0,0,0,5,0
8308,0,3,0,0,0,0,0,5,0
8309,0,3,0,0,0,0,0,5,0
8311,0,4,0,0,0,0,0,5,0
8312,0,1,0,0,0,0,0,1,0
8313,0,3,0,1,0,0,0,5,0
8314,0,4,0,0,0,4,0,0,0
8315,0,5,0,0,0,0,0,5,0
8316,0,1,0,0,0,0,0,0,0
8318,0,1,0,0,0,0,0,0,0
8320,0,1,0,0,0,0,0,0,0
8321,0,4,0,0,0,0,0,5,0
8324,0,1,0,0,0,0,0,0,0
8325,0,4,0,0,0,0,0,5,0
8327,0,3,0,0,0,0,0,0,0
8335,0,5,0,0,0,0,0,3,5
8336,0,4,0,1,0,0,0,5,1
8339,0,4,0,0,0,0,0,5,3
8341,0,3,1,0,0,0,0,5,0
8342,0,4,0,0,0,0,0,5,0
8343,0,4,0,0,0,0,0,5,0
8344,0,4,0,0,0,0,0,5,0
8346,0,3,0,0,0,0,0,5,0
8347,0,4,0,0,0,0,0,5,0
8348,0,1,0,0,0,0,0,0,0
8349,0,3,0,1,0,0,0,5,0
8350,0,3,0,0,0,0,0,5,0
8352,0,1,0,0,0,0,0,0,0
8355,0,4,0,1,0,0,0,5,1
8356,0,4,0,0,0,0,0,5,0
8357,0,4,0,1,0,0,0,5,1
8358,0,4,0,0,0,0,1,5,0
8359,0,4,0,1,0,0,0,5,1
8360,0,4,0,0,0,0,0,5,0
8361,0,5,0,0,0,0,0,5,0
8363,0,4,0,0,0,0,1,5,0
8365,0,4,0,0,0,0,1,5,0
8366,0,4,0,1,0,0,0,5,1
8367,0,3,0,0,0,0,0,0,0
8368,0,3,0,0,0,0,0,5,0
8369,0,3,0,0,0,0,0,5,0
8371,0,5,0,0,0,0,0,2,5
8373,0,5,1,2,0,0,0,0,0
8376,0,4,0,0,0,0,0,5,0
8377,0,3,0,0,0,0,0,5,0
8378,0,4,0,0,0,0,0,5,0
8379,0,3,0,0,0,0,0,5,0
8380,0,3,0,0,0,0,0,0,0
8381,0,4,2,0,0,0,0,5,0
8382,0,5,0,1,0,0,1,5,0
8383,0,4,0,0,0,2,0,5,0
8386,0,4,0,2,0,0,0,5,0
8387,0,4,1,1,0,0,0,5,2
8388,0,4,0,1,0,0,0,5,0
8391,0,3,0,2,0,0,0,5,0
8392,0,4,0,0,0,0,0,5,0
8394,0,3,0,2,1,0,0,0,0
8395,0,4,0,1,0,0,0,5,0
8397,0,3,0,0,0,0,0,5,1
8399,0,3,0,0,0,0,0,0,0
8402,0,4,0,2,0,0,0,0,0
8403,0,1,0,0,0,0,0,1,0
8404,0,1,0,0,0,0,0,1,0
8408,0,4,0,1,0,1,0,4,5
8409,0,5,1,1,0,0,0,0,1
8411,0,3,0,0,0,0,1,0,0
8412,0,4,0,0,0,0,0,5,0
8413,0,3,1,0,0,0,0,5,0
8414,0,1,0,0,0,0,0,0,0
8415,0,3,0,0,0,0,0,5,0
8416,0,3,0,1,0,0,0,0,0
8418,0,3,0,0,0,0,0,5,0
8419,0,3,0,0,0,0,0,5,0
8420,0,1,0,0,0,0,0,0,0
8421,0,4,0,0,0,0,1,5,0
8422,0,4,0,0,0,0,0,5,0
8424,0,4,0,0,0,0,0,5,0
8425,0,1,0,0,0,0,0,0,0
8426,0,4,0,1,1,0,0,5,0
8427,0,4,0,0,0,0,0,5,0
8431,0,5,0,1,0,0,0,5,0
8433,0,3,0,0,0,0,0,0,0
8435,0,4,0,0,0,0,0,5,1
8436,0,1,0,0,0,0,0,0,0
8437,0,5,2,0,0,0,0,5,1
8438,0,4,0,0,0,0,0,0,0
8439,0,4,0,0,1,0,0,5,0
8440,0,4,0,0,0,0,0,5,0
8441,0,3,0,1,0,0,0,5,1
8442,0,1,0,0,0,0,0,1,0
8443,0,1,0,0,0,0,0,0,1
8445,0,3,0,0,0,0,0,5,0
8446,0,3,0,0,0,0,0,5,0
8447,0,1,0,0,0,0,0,0,0
8448,0,3,0,2,1,0,0,0,0
8450,0,4,0,1,0,0,0,5,0
8451,0,4,0,0,1,0,0,5,0
8453,0,3,0,2,0,0,0,0,0
8456,0,1,0,0,0,0,0,0,0
8458,0,1,0,0,0,0,0,0,0
8459,0,5,0,0,0,0,0,3,5
8461,0,4,2,0,0,0,0,5,0
8462,0,3,1,0,0,0,0,5,0
8463,0,3,0,0,0,0,0,5,0
8467,0,0,1,1,0,0,0,1,1
8468,0,3,0,0,0,0,1,0,0
8469,0,5,1,1,0,0,0,0,1
8470,0,3,1,0,0,0,0,5,0
8471,0,3,0,0,0,0,0,5,0
8472,0,4,0,1,0,0,0,0,0
8473,0,3,0,0,0,0,1,0,0
8476,0,3,0,0,0,0,0,5,0
8478,0,4,0,0,0,0,0,5,0
8479,0,4,0,0,1,0,3,5,0
8481,0,3,0,0,0,0,0,5,0
8482,0,4,0,0,0,0,0,0,0
8483,0,3,0,0,0,0,0,0,0
8485,0,5,0,0,0,0,1,0,0
8486,0,3,2,0,0,0,0,5,0
8488,0,4,0,0,0,0,0,5,0
8489,0,4,0,0,0,0,0,5,0
8491,0,3,0,1,0,0,0,0,0
8492,0,1,0,1,0,0,0,0,0
8493,0,0,0,0,0,0,0,0,1
8494,0,4,0,0,1,0,0,5,0
8495,0,4,0,0,0,0,0,5,1
8496,0,4,0,0,0,0,0,5,0
8497,0,4,2,2,0,0,0,0,0
8498,0,3,0,0,0,0,0,5,0
8499,0,4,0,0,0,0,0,5,0
8500,0,3,0,0,0,0,0,0,0
8501,0,4,0,0,0,0,0,5,0
8502,0,5,0,1,0,0,0,5,0
8503,0,1,0,0,0,0,0,0,0
8504,0,4,0,0,0,0,0,5,0
8506,0,4,0,0,0,0,0,5,0
8507,0,3,0,0,0,0,0,5,0
8509,0,4,0,0,0,0,1,5,0
8511,0,3,0,5,0,0,0,5,0
8512,0,3,0,0,0,0,0,5,5
8514,0,4,0,0,0,0,0,5,0
8515,0,4,0,0,0,0,0,5,0
8516,0,4,0,0,0,0,0,0,0
8517,0,3,0,0,0,0,0,0,0
8520,0,4,0,1,0,0,0,5,0
8521,0,1,0,0,0,0,0,0,0
8522,0,1,0,0,0,0,0,5,0
8524,0,3,0,1,0,0,0,5,0
8527,0,1,0,0,0,0,0,0,0
8528,0,4,0,1,0,0,0,5,0
8529,0,5,0,2,0,0,0,5,0
8531,0,4,0,0,0,0,0,0,0
8533,0,4,2,0,0,0,0,0,0
8534,0,5,0,1,0,1,0,5,1
8535,0,3,0,0,0,0,0,5,0
8536,0,5,0,0,0,0,0,5,0
8541,0,3,0,1,0,0,0,5,0
8542,0,4,0,0,0,2,0,5,0
8544,0,3,0,0,0,0,0,5,0
8546,0,4,0,0,0,0,0,5,0
8547,0,4,0,1,0,0,0,5,0
8548,0,3,0,2,0,1,0,5,0
8549,0,3,0,0,0,0,0,5,0
8550,0,3,0,1,0,0,0,5,0
8551,0,4,0,0,0,0,0,0,0
8552,0,5,0,2,0,0,0,5,0
8553,0,3,0,0,0,0,0,0,0
8554,0,1,0,0,0,0,0,1,0
8556,0,4,0,0,0,0,0,0,0
8558,0,4,0,0,0,0,0,5,0
8560,0,4,1,0,0,0,0,5,0
8561,0,4,0,0,0,0,0,0,0
8563,0,4,0,0,0,0,0,5,0
8564,0,3,0,0,0,0,0,5,0
8565,0,4,0,1,0,0,2,5,0
8566,0,3,0,0,0,0,0,5,0
8567,0,4,0,0,0,0,2,0,0
8568,0,1,0,0,0,0,0,5,0
8571,0,3,0,0,0,1,0,5,0
8572,0,5,1,1,0,0,0,5,0
8573,0,4,0,0,0,0,0,5,0
8574,0,4,0,1,0,0,0,5,0
8575,0,3,0,4,0,0,0,0,1
8576,0,5,1,1,0,0,0,5,0
8579,0,1,0,0,0,0,0,0,0
8581,0,4,0,1,0,0,0,5,0
8583,0,1,0,0,0,0,0,0,0
8584,0,3,0,0,0,0,0,5,0
8585,0,3,0,0,0,0,1,5,0
8586,0,4,0,0,0,0,0,5,0
8589,0,0,0,0,0,0,0,5,5
8590,0,1,0,1,0,0,0,0,0
8591,0,4,0,0,0,0,0,0,0
8592,0,4,0,0,0,0,0,0,0
8593,0,3,0,2,0,0,0,5,1
8594,0,3,0,0,0,0,0,5,0
8595,0,4,0,2,0,0,0,0,0
8597,0,4,0,1,0,0,0,5,0
8599,0,4,0,1,0,0,0,5,1
8603,0,4,1,0,0,0,0,0,0
8604,0,4,0,2,0,0,0,0,0
8605,0,4,0,1,0,0,0,5,0
8606,0,4,0,0,0,0,0,5,0
8607,0,3,0,0,0,0,0,5,0
8608,0,5,0,0,0,0,0,5,0
8609,0,4,0,0,0,0,0,0,0
8610,0,4,0,0,0,0,0,5,0
8611,1,0,1,1,0,0,0,0,0
8613,0,4,0,0,0,1,1,5,0
8614,0,4,0,0,0,0,0,5,0
8615,0,1,0,0,1,0,0,1,0
8617,0,3,0,1,0,0,0,0,0
8618,0,1,0,0,0,0,0,0,0
8619,0,1,0,0,0,0,0,1,0
8620,0,4,0,1,0,0,0,5,0
8621,0,4,0,1,0,1,0,5,0
8622,0,4,0,0,0,0,0,5,0
8625,0,5,0,0,0,2,0,5,0
8627,0,4,0,1,0,0,0,5,0
8628,0,4,0,0,0,0,0,5,0
8629,0,3,0,0,0,0,1,0,0
8630,0,4,1,0,0,0,0,5,0
8631,0,4,0,1,0,0,0,5,0
8632,0,4,0,0,0,0,0,5,0
8633,0,1,0,0,0,0,0,0,0
8635,0,4,0,0,0,0,0,5,0
8637,0,1,0,0,0,0,0,0,0
8638,0,3,0,0,0,0,0,5,0
8640,0,5,0,1,0,0,0,5,0
8641,0,4,0,2,0,0,0,5,0
8643,0,1,0,0,0,0,0,0,0
8644,0,4,0,0,0,0,0,5,0
8645,0,5,3,1,0,0,0,5,0
8646,0,1,0,0,0,0,0,0,0
8647,0,4,0,0,0,0,0,5,0
8649,0,3,0,0,0,0,1,0,1
8650,0,4,0,0,0,0,0,5,1
8651,0,4,0,0,0,1,0,5,0
8653,0,4,0,0,0,0,0,5,1
8655,0,1,0,1,0,0,0,0,0
8656,0,4,0,1,0,0,0,5,0
8657,0,4,0,0,0,0,0,5,0
8658,0,3,0,0,0,0,0,0,0
8660,0,3,0,0,0,0,0,5,0
8661,0,4,0,2,0,0,0,5,0
8663,0,3,0,0,0,0,0,0,0
8664,0,1,0,0,0,0,0,0,0
8666,0,3,0,0,0,0,0,5,1
8669,0,5,2,0,0,0,0,0,0
8670,0,3,0,0,0,0,0,5,0
8671,0,5,0,0,0,0,0,0,0
8673,0,3,0,1,0,0,0,5,1
8675,0,4,0,0,0,0,0,5,0
8676,0,4,0,0,1,0,0,0,0
8683,0,4,0,0,1,0,3,5,0
8685,0,4,0,0,0,0,0,5,0
8689,0,4,0,0,0,0,0,5,0
8691,0,4,0,0,0,0,0,0,0
8693,0,5,1,1,0,0,0,0,1
8694,0,4,1,2,1,0,0,0,0
8696,0,3,0,0,0,0,0,5,0
8699,0,3,2,0,0,0,0,5,0
8700,0,5,0,2,1,0,0,5,0
8701,0,1,0,0,0,0,0,1,0
8703,0,3,0,0,0,0,0,5,0
8704,0,4,0,3,0,0,0,5,0
8705,0,3,0,1,0,0,0,5,0
8706,0,4,0,1,0,1,0,5,1
8707,0,4,0,0,0,0,0,0,0
8708,0,5,0,0,0,0,0,5,0
8709,0,1,0,0,0,0,0,0,0
8710,0,3,0,1,0,0,0,0,0
8711,0,4,0,0,0,0,0,5,0
8712,0,5,0,0,0,0,0,5,0
8713,0,4,0,0,1,0,0,5,0
8714,0,3,0,0,0,0,0,5,0
8715,0,1,0,0,0,0,1,0,0
8716,0,1,0,0,0,0,0,0,0
8718,0,3,0,0,0,0,0,5,1
8720,0,5,0,1,0,0,0,5,0
8722,0,1,0,0,0,0,0,0,0
8724,0,4,0,1,0,0,0,5,0
8725,0,3,0,1,0,0,0,5,0
8726,0,4,0,2,0,0,0,5,0
8728,0,4,0,0,0,0,0,0,0
8729,0,4,0,2,1,0,0,5,0
8730,0,3,0,0,0,0,2,5,0
8731,0,5,0,2,0,0,0,0,0
8733,0,4,0,1,0,2,1,5,0
8734,0,4,0,0,0,0,0,5,0
8736,0,4,0,0,0,0,1,5,0
8738,0,1,0,0,0,0,0,1,0
8739,0,4,0,0,1,0,0,5,0
8742,0,3,0,1,0,0,0,0,0
8743,0,4,0,0,0,0,0,0,0
8744,0,5,0,3,0,0,0,5,0
8745,0,3,1,1,0,0,0,0,0
8746,0,4,0,0,1,0,1,5,0
8747,0,3,0,0,0,0,0,5,0
8750,0,4,0,0,0,0,2,5,0
8751,0,1,0,0,0,0,0,0,0
8753,0,1,0,0,0,0,0,0,0
8754,0,4,0,2,0,0,0,0,2
8755,0,4,0,0,1,0,0,5,0
8756,0,4,1,2,1,0,0,0,0
8757,0,3,1,0,0,0,1,0,0
8758,0,4,0,0,0,0,0,5,0
8760,0,1,0,0,0,0,0,0,0
8761,0,3,0,0,1,0,0,0,0
8762,0,1,0,0,0,0,0,5,0
8767,0,4,1,0,0,0,0,0,0
8768,0,1,0,0,0,0,0,0,0
8770,0,5,0,0,0,0,0,5,0
8771,0,3,0,0,0,0,0,0,0
8772,0,4,0,0,0,0,0,5,0
8775,0,3,0,2,0,1,0,5,0
8776,0,5,0,0,0,0,1,5,0
8777,0,4,0,0,0,0,2,0,0
8779,0,1,0,1,0,0,0,1,0
8780,0,4,0,0,0,0,0,5,0
8784,0,5,0,0,1,0,0,5,0
8785,0,3,0,0,0,0,0,5,0
8788,0,4,0,0,0,0,0,0,0
8789,0,1,0,0,0,0,0,0,0
8790,1,1,0,0,0,0,0,0,0
8791,0,3,0,1,0,0,0,0,0
8794,0,4,1,0,0,0,0,5,0
8796,0,4,0,1,0,0,0,5,1
8797,0,4,0,0,0,0,0,5,0
8798,1,4,0,0,0,0,0,5,3
8800,0,4,0,0,0,0,0,5,0
8801,0,4,0,2,0,2,0,0,0
8802,0,5,0,2,1,0,0,5,0
8803,0,3,0,0,0,0,0,5,0
8805,0,3,0,0,0,0,0,5,0
8808,0,4,0,0,0,0,0,0,0
8809,0,4,0,0,0,0,0,5,0
8812,0,4,0,0,0,0,0,5,0
8814,0,5,1,1,0,0,0,0,1
8815,0,1,0,0,0,0,0,0,0
8817,0,1,0,0,0,0,0,1,0
8819,0,3,0,0,0,0,0,5,0
8823,0,1,0,0,0,0,0,0,0
8824,0,5,0,0,0,0,0,5,0
8825,0,3,0,0,0,0,0,5,0
8826,0,3,0,0,0,0,0,0,0
8828,0,5,0,0,0,0,0,5,0
8832,0,4,0,0,0,0,0,5,0
8835,0,4,0,0,0,1,0,5,0
8836,0,1,0,0,0,0,0,0,0
8837,0,3,0,0,0,0,0,5,0
8840,0,3,0,0,0,0,0,5,0
8841,0,3,0,0,0,0,0,5,0
8842,0,1,0,0,0,0,0,1,0
8844,0,1,0,0,0,0,0,1,0
8847,0,4,0,0,0,1,1,5,0
8848,0,4,0,0,0,0,0,5,0
8849,0,1,0,0,0,0,0,1,0
8852,0,1,0,0,0,0,0,0,0
8853,0,4,0,0,0,0,0,0,0
8854,0,3,0,0,0,0,0,0,0
8855,0,4,0,0,0,0,0,5,0
8856,0,4,0,0,0,0,0,5,0
8857,0,4,0,0,0,0,0,5,0
8858,0,4,0,0,0,0,2,0,0
8860,0,1,0,0,0,0,0,0,0
8861,0,4,1,1,1,0,0,5,0
8862,0,1,0,0,0,0,0,0,1
8863,0,4,0,0,0,0,0,5,0
8865,0,5,0,2,0,0,0,0,2
8868,0,4,0,0,0,0,0,5,0
8869,0,3,1,1,0,0,0,5,0
8870,0,4,0,0,0,0,0,5,0
8871,0,4,0,0,0,0,0,5,0
8874,0,1,0,1,0,0,0,0,0
8875,0,4,0,0,0,0,0,0,0
8876,0,1,0,1,0,0,0,1,0
8878,0,4,0,1,0,2,0,5,0
8879,0,4,0,0,0,0,0,5,0
8881,0,3,1,0,0,0,0,0,0
8882,0,4,0,2,1,0,0,0,1
8884,0,3,0,1,0,0,0,5,2
8885,0,1,0,0,0,0,0,0,0
8886,0,5,0,0,0,0,0,5,0
8887,0,4,0,0,0,0,0,5,0
8888,0,3,0,0,0,0,1,5,1
8889,0,4,0,2,0,0,0,5,1
8890,0,5,0,0,0,0,0,0,0
8892,0,4,0,1,0,0,0,5,0
8895,0,3,0,0,0,0,0,0,0
8897,0,5,0,0,0,0,0,5,0
8898,0,4,0,0,0,0,0,5,0
8899,0,3,0,0,0,0,0,5,0
8900,0,4,0,1,0,0,1,5,0
8901,0,4,0,1,0,0,0,5,0
8902,0,4,0,2,1,0,0,5,0
8903,0,3,0,0,0,0,0,5,0
8904,0,4,0,0,0,0,0,5,0
8905,0,4,0,3,0,0,0,5,0
8907,0,4,0,0,0,0,0,0,0
8909,0,4,0,1,0,0,0,0,0
8912,0,3,0,2,0,0,0,5,0
8915,0,4,0,0,0,0,0,5,0
8916,0,3,0,0,0,0,0,5,0
8918,0,4,0,1,0,0,0,5,0
8919,0,4,0,1,0,0,0,5,0
8920,0,1,0,0,0,0,0,1,0
8921,0,4,0,0,0,0,0,5,0
8922,0,4,0,0,0,0,0,0,0
8923,0,3,0,0,0,0,0,0,0
8924,0,4,0,1,0,0,0,5,0
8926,0,3,0,0,0,0,0,5,0
8927,0,4,0,1,0,0,0,5,0
8928,0,4,2,0,1,0,0,0,0
8930,0,4,0,1,0,0,0,5,0
8933,0,3,0,0,0,0,0,5,0
8934,0,4,0,0,1,0,0,5,0
8935,0,5,0,1,0,0,0,5,0
8936,0,4,0,2,0,1,0,5,0
8937,0,3,0,2,0,0,0,5,0
8938,0,1,0,1,0,1,0,1,0
8939,0,4,0,0,0,0,0,5,0
8941,0,5,0,0,0,0,0,0,0
8943,0,4,0,1,0,0,0,5,0
8945,0,3,0,2,0,0,0,0,0
8946,0,4,0,1,0,0,0,5,0
8947,0,4,0,1,0,0,0,5,1
8949,0,3,0,0,0,0,0,5,0
8950,0,4,0,0,0,0,0,5,2
8954,0,5,0,2,0,0,1,5,0
8956,0,1,0,0,0,0,0,0,0
8957,1,4,0,1,0,0,0,5,0
8958,0,3,0,2,0,0,0,0,0
8959,0,1,0,0,0,0,0,0,0
8960,0,1,1,1,0,0,0,1,0
8961,0,5,0,0,0,0,0,5,0
8962,0,4,0,1,0,0,0,5,0
8963,0,4,3,0,0,0,1,5,0
8964,0,4,0,2,0,0,0,5,0
8965,0,4,0,0,0,0,0,5,0
8967,0,4,0,0,0,0,0,0,0
8969,0,3,0,2,0,0,0,5,0
8971,0,4,0,1,0,0,0,5,1
8973,0,4,0,1,1,0,0,5,0
8974,0,3,2,0,0,0,0,5,0
8977,0,4,1,0,0,0,0,5,0
8979,0,4,0,0,0,0,1,0,1
8980,0,3,0,0,0,0,0,5,0
8982,0,1,0,0,0,0,0,1,0
8983,0,5,0,1,1,0,0,5,0
8984,0,4,0,0,0,0,0,5,0
8985,0,1,0,0,0,0,0,1,0
8987,0,3,0,0,0,0,0,5,0
8989,0,4,0,1,0,0,0,5,0
8990,0,4,0,0,0,0,0,5,0
8991,0,1,0,1,0,0,1,0,0
8993,0,4,0,0,0,0,0,0,0
8994,0,4,0,2,0,0,0,5,1
8995,0,4,0,0,1,0,0,0,0
8996,0,1,0,0,0,0,0,0,0
8997,0,5,0,0,0,0,0,5,1
9001,0,4,2,0,1,0,0,5,0
9002,0,4,0,2,0,0,0,5,0
9003,0,4,0,0,0,0,0,5,0
9005,0,3,0,0,0,0,0,0,0
9009,0,3,0,0,0,0,0,5,0
9014,0,4,0,1,0,0,0,5,0
9015,0,5,0,2,0,0,0,0,2
9018,0,4,0,0,0,0,0,0,0
9019,0,3,0,1,0,0,0,5,0
9020,0,4,0,0,0,0,0,5,0
9023,0,1,0,0,0,0,0,1,0
9029,0,1,0,0,0,0,0,0,0
9031,0,4,1,0,0,0,0,5,0
9032,0,1,0,1,0,0,0,0,0
9033,0,5,1,0,1,0,2,5,1
9036,0,3,0,1,0,0,0,0,0
9039,0,5,0,1,0,0,0,0,0
9040,0,4,0,1,0,0,0,5,0
9041,0,1,0,1,0,0,0,1,0
9043,0,3,0,0,0,0,2,5,0
9044,0,4,0,0,1,0,0,0,0
9046,0,4,0,1,1,0,0,5,0
9048,0,1,0,0,0,0,0,0,0
9049,0,4,0,0,0,0,0,5,0
9050,0,4,4,0,0,0,0,5,0
9051,0,5,0,0,0,0,0,5,0
9052,0,4,0,0,0,0,1,5,0
9054,0,4,0,1,0,0,1,5,0
9060,0,3,0,0,0,0,0,5,0
9061,0,4,0,0,0,0,0,5,0
9062,0,1,0,1,0,0,1,0,0
9063,0,3,0,0,0,0,0,0,0
9064,0,4,0,0,0,0,2,0,0
9067,0,4,0,0,0,0,0,0,0
9070,0,1,0,0,0,0,0,1,0
9075,0,4,0,1,0,0,0,5,0
9077,0,3,0,2,0,0,0,5,0
9079,0,4,0,2,0,0,0,5,1
9082,0,4,0,0,0,0,0,5,0
9083,0,5,0,0,0,0,0,5,0
9086,0,4,0,0,0,0,0,5,0
9088,0,4,0,0,0,0,0,5,0
9090,0,3,0,1,0,0,0,5,0
9091,0,4,0,1,0,0,0,0,0
9092,0,4,0,0,0,0,0,5,0
9093,0,4,0,0,0,0,0,5,0
9095,0,4,0,0,0,0,0,0,0
9096,0,5,0,2,0,0,0,5,0
9097,0,4,0,0,0,0,0,5,0
9100,0,3,0,0,0,0,0,5,0
9102,0,3,0,0,0,0,0,1,0
9105,0,4,0,1,0,0,0,5,0
9106,0,5,0,2,0,0,0,0,0
9107,0,4,0,1,0,0,0,5,0
9108,0,3,0,2,0,1,0,5,0
9110,0,4,0,1,0,0,0,5,0
9112,0,4,0,0,0,0,0,5,1
9113,0,4,0,0,0,0,0,1,5
9114,0,4,0,0,0,0,0,5,0
9115,0,1,1,1,0,0,0,1,0
9116,0,5,0,0,0,0,0,5,0
9117,0,3,0,2,1,0,0,5,0
9118,0,4,0,0,0,0,0,5,0
9119,0,5,0,0,0,0,0,0,0
9120,0,4,0,0,0,0,0,0,0
9121,0,4,0,2,0,0,0,5,0
9122,0,1,0,0,0,0,0,0,0
9123,0,3,0,0,0,0,0,5,0
9124,0,4,0,0,0,0,0,5,0
9125,0,3,0,0,0,0,0,5,0
9126,0,5,0,0,2,0,2,5,0
